   PHOTONS EACH PULSE E=    1.77875        0.0000116249        0.0000045712        0.0000116249        0.0000045712
   PHOTONS EACH PULSE E=    1.78922        0.0000116699        0.0000042985        0.0000116699        0.0000042985
   PHOTONS EACH PULSE E=    1.79968        0.0000117121        0.0000040343        0.0000117121        0.0000040343
   PHOTONS EACH PULSE E=    1.81014        0.0000117516        0.0000037763        0.0000117516        0.0000037763
   PHOTONS EACH PULSE E=    1.82061        0.0000117889        0.0000035586        0.0000117889        0.0000035586
   PHOTONS EACH PULSE E=    1.83107        0.0000118259        0.0000035427        0.0000118259        0.0000035427
   PHOTONS EACH PULSE E=    1.84153        0.0000118694        0.0000041501        0.0000118694        0.0000041501
   PHOTONS EACH PULSE E=    1.85200        0.0000119183        0.0000046798        0.0000119183        0.0000046798
   PHOTONS EACH PULSE E=    1.86246        0.0000119639        0.0000043561        0.0000119639        0.0000043561
   PHOTONS EACH PULSE E=    1.87292        0.0000120051        0.0000039371        0.0000120051        0.0000039371
   PHOTONS EACH PULSE E=    1.88339        0.0000120429        0.0000036096        0.0000120429        0.0000036096
   PHOTONS EACH PULSE E=    1.89385        0.0000120779        0.0000033507        0.0000120779        0.0000033507
   PHOTONS EACH PULSE E=    1.90431        0.0000121107        0.0000031353        0.0000121107        0.0000031353
   PHOTONS EACH PULSE E=    1.91478        0.0000121416        0.0000029484        0.0000121416        0.0000029484
   PHOTONS EACH PULSE E=    1.92524        0.0000121707        0.0000027814        0.0000121707        0.0000027814
   PHOTONS EACH PULSE E=    1.93570        0.0000121982        0.0000026294        0.0000121982        0.0000026294
   PHOTONS EACH PULSE E=    1.94617        0.0000122242        0.0000024890        0.0000122242        0.0000024890
   PHOTONS EACH PULSE E=    1.95663        0.0000122489        0.0000023582        0.0000122489        0.0000023582
   PHOTONS EACH PULSE E=    1.96709        0.0000122723        0.0000022356        0.0000122723        0.0000022356
   PHOTONS EACH PULSE E=    1.97756        0.0000122945        0.0000021202        0.0000122945        0.0000021202
   PHOTONS EACH PULSE E=    1.98802        0.0000123155        0.0000020114        0.0000123155        0.0000020114
   PHOTONS EACH PULSE E=    1.99848        0.0000123355        0.0000019092        0.0000123355        0.0000019092
   PHOTONS EACH PULSE E=    2.00895        0.0000123545        0.0000018146        0.0000123545        0.0000018146
   PHOTONS EACH PULSE E=    2.01941        0.0000123722        0.0000016903        0.0000123722        0.0000016903
   PHOTONS EACH PULSE E=    2.02987        0.0000123891        0.0000016169        0.0000123891        0.0000016169
   PHOTONS EACH PULSE E=    2.04033        0.0000124052        0.0000015401        0.0000124052        0.0000015401
   PHOTONS EACH PULSE E=    2.05080        0.0000124206        0.0000014714        0.0000124206        0.0000014714
   PHOTONS EACH PULSE E=    2.06126        0.0000124355        0.0000014224        0.0000124355        0.0000014224
   PHOTONS EACH PULSE E=    2.07172        0.0000124503        0.0000014192        0.0000124503        0.0000014192
   PHOTONS EACH PULSE E=    2.08219        0.0000124657        0.0000014656        0.0000124657        0.0000014656
   PHOTONS EACH PULSE E=    2.09265        0.0000124803        0.0000013935        0.0000124803        0.0000013935
   PHOTONS EACH PULSE E=    2.10311        0.0000124932        0.0000012377        0.0000124932        0.0000012377
   PHOTONS EACH PULSE E=    2.11358        0.0000125049        0.0000011168        0.0000125049        0.0000011168
   PHOTONS EACH PULSE E=    2.12404        0.0000125156        0.0000010244        0.0000125156        0.0000010244
   PHOTONS EACH PULSE E=    2.13450        0.0000125255        0.0000009484        0.0000125255        0.0000009484
   PHOTONS EACH PULSE E=    2.14497        0.0000125350        0.0000009077        0.0000125350        0.0000009077
   PHOTONS EACH PULSE E=    2.15543        0.0000125456        0.0000010103        0.0000125456        0.0000010103
   PHOTONS EACH PULSE E=    2.16589        0.0000125550        0.0000009009        0.0000125550        0.0000009009
   PHOTONS EACH PULSE E=    2.17636        0.0000125634        0.0000008038        0.0000125634        0.0000008038
   PHOTONS EACH PULSE E=    2.18682        0.0000125712        0.0000007382        0.0000125712        0.0000007382
   PHOTONS EACH PULSE E=    2.19728        0.0000125783        0.0000006845        0.0000125783        0.0000006845
   PHOTONS EACH PULSE E=    2.20775        0.0000125850        0.0000006371        0.0000125850        0.0000006371
   PHOTONS EACH PULSE E=    2.21821        0.0000125912        0.0000005938        0.0000125912        0.0000005938
   PHOTONS EACH PULSE E=    2.22867        0.0000125970        0.0000005542        0.0000125970        0.0000005542
   PHOTONS EACH PULSE E=    2.23914        0.0000126024        0.0000005190        0.0000126024        0.0000005190
   PHOTONS EACH PULSE E=    2.24960        0.0000126075        0.0000004833        0.0000126075        0.0000004833
   PHOTONS EACH PULSE E=    2.26006        0.0000126122        0.0000004501        0.0000126122        0.0000004501
   PHOTONS EACH PULSE E=    2.27053        0.0000126166        0.0000004192        0.0000126166        0.0000004192
   PHOTONS EACH PULSE E=    2.28099        0.0000126207        0.0000003901        0.0000126207        0.0000003901
   PHOTONS EACH PULSE E=    2.29145        0.0000126245        0.0000003627        0.0000126245        0.0000003627
   PHOTONS EACH PULSE E=    2.30192        0.0000126280        0.0000003369        0.0000126280        0.0000003369
   PHOTONS EACH PULSE E=    2.31238        0.0000126313        0.0000003126        0.0000126313        0.0000003126
   PHOTONS EACH PULSE E=    2.32284        0.0000126343        0.0000002898        0.0000126343        0.0000002898
   PHOTONS EACH PULSE E=    2.33331        0.0000126371        0.0000002683        0.0000126371        0.0000002683
   PHOTONS EACH PULSE E=    2.34377        0.0000126397        0.0000002481        0.0000126397        0.0000002481
   PHOTONS EACH PULSE E=    2.35423        0.0000126421        0.0000002291        0.0000126421        0.0000002291
   PHOTONS EACH PULSE E=    2.36470        0.0000126443        0.0000002113        0.0000126443        0.0000002113
   PHOTONS EACH PULSE E=    2.37516        0.0000126463        0.0000001946        0.0000126463        0.0000001946
   PHOTONS EACH PULSE E=    2.38562        0.0000126482        0.0000001789        0.0000126482        0.0000001789
   PHOTONS EACH PULSE E=    2.39609        0.0000126499        0.0000001642        0.0000126499        0.0000001642
   PHOTONS EACH PULSE E=    2.40655        0.0000126515        0.0000001505        0.0000126515        0.0000001505
   PHOTONS EACH PULSE E=    2.41701        0.0000126530        0.0000001375        0.0000126530        0.0000001375
   PHOTONS EACH PULSE E=    2.42748        0.0000126543        0.0000001254        0.0000126543        0.0000001254
   PHOTONS EACH PULSE E=    2.43794        0.0000126555        0.0000001139        0.0000126555        0.0000001139
   PHOTONS EACH PULSE E=    2.44840        0.0000126565        0.0000001032        0.0000126565        0.0000001032
   PHOTONS EACH PULSE E=    2.45887        0.0000126575        0.0000000947        0.0000126575        0.0000000947
   PHOTONS EACH PULSE E=    2.46933        0.0000126584        0.0000000863        0.0000126584        0.0000000863
   PHOTONS EACH PULSE E=    2.47979        0.0000126592        0.0000000782        0.0000126592        0.0000000782
   PHOTONS EACH PULSE E=    2.49025        0.0000126600        0.0000000705        0.0000126600        0.0000000705
   PHOTONS EACH PULSE E=    2.50072        0.0000126606        0.0000000635        0.0000126606        0.0000000635
   PHOTONS EACH PULSE E=    2.51118        0.0000126612        0.0000000570        0.0000126612        0.0000000570
   PHOTONS EACH PULSE E=    2.52164        0.0000126618        0.0000000510        0.0000126618        0.0000000510
   PHOTONS EACH PULSE E=    2.53211        0.0000126623        0.0000000454        0.0000126623        0.0000000454
   PHOTONS EACH PULSE E=    2.54257        0.0000126627        0.0000000403        0.0000126627        0.0000000403
   PHOTONS EACH PULSE E=    2.55303        0.0000126630        0.0000000358        0.0000126630        0.0000000358
   PHOTONS EACH PULSE E=    2.56350        0.0000126634        0.0000000316        0.0000126634        0.0000000316
   PHOTONS EACH PULSE E=    2.57396        0.0000126637        0.0000000279        0.0000126637        0.0000000279
   PHOTONS EACH PULSE E=    2.58442        0.0000126639        0.0000000246        0.0000126639        0.0000000246
   PHOTONS EACH PULSE E=    2.59489        0.0000126642        0.0000000217        0.0000126642        0.0000000217
   PHOTONS EACH PULSE E=    2.60535        0.0000126644        0.0000000193        0.0000126644        0.0000000193
   PHOTONS EACH PULSE E=    2.61581        0.0000126645        0.0000000150        0.0000126645        0.0000000150
   PHOTONS EACH PULSE E=    2.62628        0.0000126647        0.0000000131        0.0000126647        0.0000000131
   PHOTONS EACH PULSE E=    2.63674        0.0000126648        0.0000000113        0.0000126648        0.0000000113
   PHOTONS EACH PULSE E=    2.64720        0.0000126649        0.0000000097        0.0000126649        0.0000000097
   PHOTONS EACH PULSE E=    2.65767        0.0000126650        0.0000000076        0.0000126650        0.0000000076
   PHOTONS EACH PULSE E=    2.66813        0.0000126650        0.0000000063        0.0000126650        0.0000000063
   PHOTONS EACH PULSE E=    2.67859        0.0000126651        0.0000000052        0.0000126651        0.0000000052
   PHOTONS EACH PULSE E=    2.68906        0.0000126651        0.0000000042        0.0000126651        0.0000000042
   PHOTONS EACH PULSE E=    2.69952        0.0000126651        0.0000000032        0.0000126651        0.0000000032
   PHOTONS EACH PULSE E=    2.70998        0.0000126652        0.0000000025        0.0000126652        0.0000000025
   PHOTONS EACH PULSE E=    2.72045        0.0000126652        0.0000000019        0.0000126652        0.0000000019
   PHOTONS EACH PULSE E=    2.73091        0.0000126652        0.0000000014        0.0000126652        0.0000000014
   PHOTONS EACH PULSE E=    2.74137        0.0000126652        0.0000000010        0.0000126652        0.0000000010
   PHOTONS EACH PULSE E=    2.75184        0.0000126652        0.0000000006        0.0000126652        0.0000000006
   PHOTONS EACH PULSE E=    2.76230        0.0000126652        0.0000000004        0.0000126652        0.0000000004
   PHOTONS EACH PULSE E=    2.77276        0.0000126652        0.0000000002        0.0000126652        0.0000000002
   PHOTONS EACH PULSE E=    2.78323        0.0000126652        0.0000000001        0.0000126652        0.0000000001
   PHOTONS EACH PULSE E=    2.79369        0.0000126652        0.0000000000        0.0000126652        0.0000000000
   PHOTONS EACH PULSE E=    2.80415        0.0000126652        0.0000000000        0.0000126652        0.0000000000
   PHOTONS EACH PULSE E=    2.81462        0.0000126652        0.0000000000        0.0000126652        0.0000000000
   PHOTONS EACH PULSE E=    2.82508        0.0000126652        0.0000000001        0.0000126652        0.0000000001
   PHOTONS EACH PULSE E=    2.83554        0.0000126652        0.0000000002        0.0000126652        0.0000000002
   PHOTONS EACH PULSE E=    2.84601        0.0000126652        0.0000000003        0.0000126652        0.0000000003
   PHOTONS EACH PULSE E=    2.85647        0.0000126652        0.0000000006        0.0000126652        0.0000000006
   PHOTONS EACH PULSE E=    2.86693        0.0000126653        0.0000000006        0.0000126653        0.0000000006
   PHOTONS EACH PULSE E=    2.87740        0.0000126653        0.0000000007        0.0000126653        0.0000000007
   PHOTONS EACH PULSE E=    2.88786        0.0000126653        0.0000000008        0.0000126653        0.0000000008
   PHOTONS EACH PULSE E=    2.89832        0.0000126653        0.0000000010        0.0000126653        0.0000000010
   PHOTONS EACH PULSE E=    2.90879        0.0000126653        0.0000000012        0.0000126653        0.0000000012
   PHOTONS EACH PULSE E=    2.91925        0.0000126653        0.0000000013        0.0000126653        0.0000000013
   PHOTONS EACH PULSE E=    2.92971        0.0000126653        0.0000000015        0.0000126653        0.0000000015
   PHOTONS EACH PULSE E=    2.94017        0.0000126653        0.0000000016        0.0000126653        0.0000000016
   PHOTONS EACH PULSE E=    2.95064        0.0000126654        0.0000000018        0.0000126654        0.0000000018
